지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2017020318,0.006,0.6,0.034,0.03,53,29,광주 동구 서남로 1
광주 동구,324115,서석동,2017020319,0.006,0.7,0.019,0.048,63,33,광주 동구 서남로 1
광주 동구,324115,서석동,2017020320,0.006,0.8,0.017,0.049,77,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017020321,0.005,0.6,0.031,0.03,79,42,광주 동구 서남로 1
광주 동구,324115,서석동,2017020322,0.005,0.7,0.017,0.043,64,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017020323,0.004,0.8,0.006,0.051,75,41,광주 동구 서남로 1
광주 동구,324115,서석동,2017020324,0.003,0.8,0.006,0.045,78,41,광주 동구 서남로 1
광주 동구,324115,서석동,2017020401,0.003,0.8,0.009,0.039,72,36,광주 동구 서남로 1
광주 동구,324115,서석동,2017020402,0.003,0.8,0.006,0.04,62,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017020403,0.003,0.7,0.011,0.032,60,44,광주 동구 서남로 1
광주 동구,324115,서석동,2017020404,0.003,0.8,0.009,0.031,59,36,광주 동구 서남로 1
광주 동구,324115,서석동,2017020405,0.003,0.8,0.005,0.037,58,36,광주 동구 서남로 1
광주 동구,324115,서석동,2017020406,0.004,0.9,0.002,0.046,59,39,광주 동구 서남로 1
광주 동구,324115,서석동,2017020407,0.003,0.9,0.002,0.041,69,47,광주 동구 서남로 1
광주 동구,324115,서석동,2017020408,0.004,0.9,0.002,0.046,59,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017020409,0.004,1,0.003,0.043,80,52,광주 동구 서남로 1
광주 동구,324115,서석동,2017020410,0.004,1.1,0.006,0.045,84,49,광주 동구 서남로 1
광주 동구,324115,서석동,2017020411,0.005,1.1,0.009,0.047,91,51,광주 동구 서남로 1
광주 동구,324115,서석동,2017020412,0.005,1,0.011,0.047,99,56,광주 동구 서남로 1
광주 동구,324115,서석동,2017020413,0.005,0.9,0.012,0.048,97,53,광주 동구 서남로 1
광주 동구,324115,서석동,2017020414,0.004,0.9,0.01,0.05,90,51,광주 동구 서남로 1
광주 동구,324115,서석동,2017020415,0.003,0.8,0.011,0.048,90,47,광주 동구 서남로 1
광주 동구,324115,서석동,2017020416,0.003,0.6,0.017,0.038,88,51,광주 동구 서남로 1
광주 동구,324115,서석동,2017020417,0.002,0.5,0.022,0.03,50,27,광주 동구 서남로 1
광주 동구,324115,서석동,2017020418,0.002,0.5,0.018,0.033,43,19,광주 동구 서남로 1
광주 동구,324115,서석동,2017020419,0.002,0.4,0.029,0.021,57,34,광주 동구 서남로 1
광주 동구,324115,서석동,2017020420,0.002,0.5,0.012,0.036,22,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020421,0.002,0.5,0.013,0.033,27,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020422,0.002,0.4,0.029,0.014,20,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020423,0.001,0.4,0.022,0.021,10,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020424,0.001,0.5,0.018,0.023,11,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020501,0.001,0.5,0.023,0.017,13,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020502,0.001,0.4,0.027,0.012,11,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020503,0.001,0.5,0.023,0.012,13,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020504,0.001,0.5,0.02,0.014,15,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020505,0.001,0.5,0.016,0.017,16,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020506,0.001,0.5,0.016,0.017,17,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020507,0.001,0.5,0.012,0.021,17,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020508,0.001,0.6,0.009,0.027,22,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017020509,0.001,0.5,0.011,0.024,26,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017020510,0.001,0.5,0.014,0.022,33,20,광주 동구 서남로 1
광주 동구,324115,서석동,2017020511,0.001,0.5,0.014,0.023,41,27,광주 동구 서남로 1
광주 동구,324115,서석동,2017020512,0.001,0.5,0.018,0.022,37,30,광주 동구 서남로 1
광주 동구,324115,서석동,2017020513,0.001,0.5,0.017,0.02,34,23,광주 동구 서남로 1
광주 동구,324115,서석동,2017020514,0.001,0.5,0.024,0.017,28,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017020515,0.001,0.6,0.028,0.017,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017020516,0.001,0.7,0.035,0.014,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017020517,0.002,0.7,0.039,0.012,44,34,광주 동구 서남로 1
광주 동구,324115,서석동,2017020518,0.002,0.7,0.039,0.013,48,35,광주 동구 서남로 1
광주 동구,324115,서석동,2017020519,0.002,0.7,0.038,0.013,51,38,광주 동구 서남로 1
광주 동구,324115,서석동,2017020520,0.002,0.7,0.037,0.015,42,31,광주 동구 서남로 1
광주 동구,324115,서석동,2017020521,0.002,0.7,0.038,0.014,47,29,광주 동구 서남로 1
광주 동구,324115,서석동,2017020522,0.003,0.8,0.038,0.014,53,43,광주 동구 서남로 1
광주 동구,324115,서석동,2017020523,0.003,0.8,0.038,0.012,59,43,광주 동구 서남로 1
광주 동구,324115,서석동,2017020524,0.002,0.8,0.039,0.01,68,44,광주 동구 서남로 1
광주 동구,324115,서석동,2017020601,0.002,0.8,0.04,0.008,75,54,광주 동구 서남로 1
광주 동구,324115,서석동,2017020602,0.002,0.6,0.042,0.006,76,57,광주 동구 서남로 1
광주 동구,324115,서석동,2017020603,0.001,0.4,0.041,0.005,65,45,광주 동구 서남로 1
광주 동구,324115,서석동,2017020604,0.001,0.4,0.04,0.005,38,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020605,0.002,0.5,0.038,0.007,32,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017020606,0.002,0.4,0.036,0.008,35,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017020607,0.002,0.4,0.033,0.01,34,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017020608,0.002,0.4,0.032,0.013,35,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017020609,0.001,0.4,0.029,0.015,33,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020610,0.001,0.4,0.032,0.012,36,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017020611,0.001,0.4,0.034,0.009,32,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020612,0.001,0.4,0.035,0.009,28,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020613,0.002,0.4,0.038,0.006,35,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020614,0.001,0.4,0.036,0.008,30,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020615,0.001,0.4,0.038,0.008,30,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020616,0.001,0.4,0.036,0.01,25,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020617,0.001,0.4,0.034,0.012,26,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020618,0.001,0.4,0.034,0.013,25,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020619,0.002,0.4,0.028,0.021,23,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020620,0.002,0.4,0.029,0.019,31,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020621,0.002,0.5,0.03,0.018,28,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020622,0.002,0.5,0.03,0.018,31,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020623,0.002,0.5,0.021,0.026,31,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020624,0.002,0.6,0.012,0.036,31,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020701,0.002,0.6,0.017,0.027,32,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020702,0.002,0.6,0.012,0.03,28,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017020703,0.003,0.5,0.031,0.012,29,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017020704,0.003,0.4,0.033,0.007,25,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020705,0.003,0.5,0.032,0.009,28,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017020706,0.003,0.5,0.025,0.016,32,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017020707,0.004,0.6,0.021,0.022,32,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017020708,0.003,0.6,0.015,0.029,31,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017020709,0.003,0.6,0.011,0.034,39,18,광주 동구 서남로 1
광주 동구,324115,서석동,2017020710,0.003,0.7,0.013,0.032,41,19,광주 동구 서남로 1
광주 동구,324115,서석동,2017020711,0.003,0.7,0.012,0.032,48,22,광주 동구 서남로 1
광주 동구,324115,서석동,2017020712,0.003,0.6,0.025,0.022,52,23,광주 동구 서남로 1
광주 동구,324115,서석동,2017020713,0.002,0.5,0.03,0.017,40,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017020714,0.002,0.5,0.03,0.017,30,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017020715,0.002,0.5,0.031,0.017,29,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017020716,0.002,0.5,0.028,0.022,28,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020717,0.002,0.5,0.028,0.022,33,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020718,0.002,0.5,0.019,0.031,28,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017020719,0.002,0.6,0.012,0.039,34,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017020720,0.003,0.7,0.006,0.044,42,21,광주 동구 서남로 1
광주 동구,324115,서석동,2017020721,0.004,0.6,0.009,0.04,51,23,광주 동구 서남로 1
광주 동구,324115,서석동,2017020722,0.004,0.7,0.006,0.041,42,21,광주 동구 서남로 1
광주 동구,324115,서석동,2017020723,0.003,0.8,0.002,0.044,39,21,광주 동구 서남로 1
광주 동구,324115,서석동,2017020724,0.003,0.8,0.002,0.042,48,18,광주 동구 서남로 1
광주 동구,324115,서석동,2017020801,0.002,0.8,0.002,0.04,41,21,광주 동구 서남로 1
광주 동구,324115,서석동,2017020802,0.002,0.7,0.002,0.04,42,22,광주 동구 서남로 1
광주 동구,324115,서석동,2017020803,0.003,0.7,0.002,0.04,38,23,광주 동구 서남로 1
광주 동구,324115,서석동,2017020804,0.003,0.6,0.015,0.024,36,19,광주 동구 서남로 1
광주 동구,324115,서석동,2017020805,0.003,0.5,0.021,0.017,37,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017020806,0.003,0.6,0.012,0.027,37,18,광주 동구 서남로 1
광주 동구,324115,서석동,2017020807,0.003,0.6,0.012,0.028,36,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017020808,0.003,0.6,0.008,0.036,36,17,광주 동구 서남로 1
광주 동구,324115,서석동,2017020809,0.003,0.7,0.004,0.04,40,20,광주 동구 서남로 1
광주 동구,324115,서석동,2017020810,0.003,0.6,0.011,0.032,49,20,광주 동구 서남로 1
광주 동구,324115,서석동,2017020811,0.004,0.5,0.018,0.022,46,25,광주 동구 서남로 1
광주 동구,324115,서석동,2017020812,,,,,41,18,광주 동구 서남로 1
광주 동구,324115,서석동,2017020813,,,,,34,19,광주 동구 서남로 1
광주 동구,324115,서석동,2017020814,0.003,0.3,0.028,0.02,23,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020815,0.002,0.3,0.032,0.015,27,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020816,0.001,0.3,0.034,0.014,23,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020817,0.002,0.3,0.033,0.016,31,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020818,0.002,0.3,0.032,0.016,31,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020819,0.001,0.3,0.029,0.018,35,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020820,0.001,0.3,0.03,0.016,22,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017020821,0.001,0.3,0.027,0.018,22,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020822,0.001,0.3,0.029,0.016,20,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020823,0.001,0.3,0.029,0.016,15,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020824,0.002,0.3,0.029,0.014,19,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020901,0.002,0.3,0.035,0.007,23,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020902,0.002,0.3,0.036,0.006,32,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020903,0.002,0.3,0.036,0.005,29,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017020904,0.001,0.3,0.034,0.006,25,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017020905,0.002,0.3,0.034,0.006,25,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020906,0.002,0.3,0.035,0.007,33,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017020907,0.002,0.3,0.034,0.009,33,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017020908,0.002,0.3,0.031,0.012,44,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020909,0.003,0.3,0.028,0.015,37,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017020910,0.002,0.3,0.029,0.012,36,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017020911,0.001,0.3,0.032,0.01,43,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017020912,0.001,0.3,0.032,0.01,59,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020913,0.001,0.3,0.035,0.008,67,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020914,0.001,0.3,0.035,0.009,60,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017020915,0.001,0.3,0.035,0.009,57,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017020916,0.001,0.3,0.032,0.012,59,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017020917,0.001,0.3,0.032,0.012,30,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017020918,0.001,0.3,0.03,0.014,26,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017020919,0.001,0.3,0.027,0.017,23,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020920,0.001,0.3,0.028,0.016,20,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020921,0.001,0.3,0.027,0.015,17,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020922,0.001,0.3,0.031,0.01,15,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017020923,0.001,0.3,0.032,0.009,12,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017020924,0.001,0.3,0.032,0.009,27,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021001,0.001,0.3,0.031,0.009,21,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021002,0.001,0.3,0.03,0.01,17,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017021003,0.001,0.3,0.032,0.006,20,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021004,0.001,0.3,0.032,0.006,12,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021005,0.001,0.3,0.029,0.01,13,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021006,0.001,0.3,0.029,0.01,13,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021007,0.002,0.3,0.029,0.012,22,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021008,0.002,0.4,0.023,0.02,34,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021009,0.002,0.3,0.023,0.02,34,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021010,0.001,0.3,0.024,0.017,36,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021011,0.002,0.4,0.026,0.015,40,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017021012,0.002,0.3,0.026,0.015,39,12,광주 동구 서남로 1
광주 동구,324115,서석동,2017021013,0.002,0.3,0.031,0.01,31,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017021014,0.002,0.3,0.034,0.009,27,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017021015,0.002,0.4,0.031,0.011,34,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021016,0.002,0.4,0.028,0.014,28,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021017,0.002,0.4,0.029,0.013,30,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017021018,0.001,0.3,0.029,0.014,26,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021019,0.001,0.4,0.026,0.017,21,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021020,0.001,0.4,0.023,0.02,25,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021021,0.001,0.4,0.022,0.02,28,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021022,0.001,0.4,0.023,0.018,18,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021023,0.001,0.3,0.027,0.014,21,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017021024,0.001,0.3,0.03,0.01,11,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021101,0.001,0.3,0.03,0.009,11,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017021102,0.001,0.3,0.032,0.006,11,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021103,0.001,0.3,0.032,0.005,19,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021104,0.002,0.3,0.03,0.006,18,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021105,0.002,0.3,0.027,0.009,19,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021106,0.002,0.4,0.023,0.015,18,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021107,0.002,0.4,0.024,0.013,21,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021108,0.002,0.4,0.022,0.017,19,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017021109,0.002,0.4,0.02,0.02,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017021110,0.002,0.4,0.02,0.022,28,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021111,0.002,0.4,0.024,0.018,33,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017021112,0.002,0.4,0.027,0.015,31,13,광주 동구 서남로 1
광주 동구,324115,서석동,2017021113,0.001,0.3,0.031,0.011,27,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017021114,0.001,0.3,0.032,0.01,19,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021115,0.001,0.3,0.032,0.01,17,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021116,0.001,0.3,0.031,0.01,19,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021117,0.001,0.3,0.03,0.012,21,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021118,0.001,0.4,0.03,0.013,19,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021119,0.001,0.4,0.026,0.019,17,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021120,0.001,0.4,0.027,0.016,21,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021121,0.001,0.4,0.024,0.019,20,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021122,0.001,0.4,0.025,0.018,19,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021123,0.002,0.4,0.027,0.016,16,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021124,0.002,0.4,0.03,0.013,21,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021201,0.002,0.4,0.032,0.01,22,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021202,0.001,0.3,0.035,0.007,21,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021203,0.002,0.4,0.032,0.01,15,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021204,0.002,0.4,0.03,0.011,17,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021205,0.002,0.4,0.029,0.012,23,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021206,0.002,0.4,0.031,0.011,18,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021207,0.001,0.4,0.03,0.012,23,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021208,0.002,0.5,0.018,0.026,24,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021209,0.001,0.4,0.019,0.025,29,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021210,0.001,0.4,0.032,0.011,22,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021211,0.002,0.4,0.034,0.009,22,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021212,0.002,0.3,0.035,0.008,25,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021213,0.002,0.3,0.036,0.007,28,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021214,0.001,0.3,0.036,0.008,19,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021215,0.001,0.3,0.038,0.006,23,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021216,0.001,0.3,0.037,0.007,25,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021217,0.001,0.3,0.036,0.009,18,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021218,0.001,0.3,0.034,0.011,19,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021219,0.001,0.4,0.03,0.016,19,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021220,0.001,0.4,0.028,0.018,16,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017021221,0.001,0.4,0.026,0.019,19,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021222,0.001,0.4,0.021,0.025,17,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017021223,0.001,0.4,0.022,0.023,17,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021224,0.001,0.5,0.019,0.026,13,1,광주 동구 서남로 1
광주 동구,324115,서석동,2017021301,0.001,0.6,0.007,0.034,14,2,광주 동구 서남로 1
광주 동구,324115,서석동,2017021302,0.001,0.6,0.011,0.027,15,4,광주 동구 서남로 1
광주 동구,324115,서석동,2017021303,0.001,0.6,0.008,0.028,10,3,광주 동구 서남로 1
광주 동구,324115,서석동,2017021304,0.001,0.6,0.007,0.027,14,5,광주 동구 서남로 1
광주 동구,324115,서석동,2017021305,0.001,0.6,0.005,0.029,12,8,광주 동구 서남로 1
광주 동구,324115,서석동,2017021306,0.001,0.7,0.002,0.033,18,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021307,0.001,0.8,0.002,0.034,14,7,광주 동구 서남로 1
광주 동구,324115,서석동,2017021308,0.002,1,0.002,0.036,21,6,광주 동구 서남로 1
광주 동구,324115,서석동,2017021309,0.002,1,0.003,0.038,28,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017021310,0.003,1,0.005,0.038,38,28,광주 동구 서남로 1
광주 동구,324115,서석동,2017021311,0.004,1.3,0.006,0.045,40,24,광주 동구 서남로 1
광주 동구,324115,서석동,2017021312,0.003,0.9,0.013,0.045,69,43,광주 동구 서남로 1
광주 동구,324115,서석동,2017021313,0.003,0.7,0.017,0.051,56,29,광주 동구 서남로 1
광주 동구,324115,서석동,2017021314,0.002,0.5,0.028,0.029,60,39,광주 동구 서남로 1
광주 동구,324115,서석동,2017021315,0.002,0.5,0.035,0.018,43,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017021316,0.002,0.4,0.035,0.019,32,16,광주 동구 서남로 1
광주 동구,324115,서석동,2017021317,0.003,0.4,0.038,0.017,40,14,광주 동구 서남로 1
광주 동구,324115,서석동,2017021318,,,,,34,11,광주 동구 서남로 1
광주 동구,324115,서석동,2017021319,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2017021320,0.003,0.6,0.013,0.042,25,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017021321,0.003,0.5,0.021,0.032,29,9,광주 동구 서남로 1
광주 동구,324115,서석동,2017021322,0.003,0.4,0.03,0.024,27,10,광주 동구 서남로 1
광주 동구,324115,서석동,2017021323,0.003,0.5,0.029,0.03,35,20,광주 동구 서남로 1
광주 동구,324115,서석동,2017021324,0.003,0.7,0.027,0.036,57,34,광주 동구 서남로 1
광주 동구,324115,서석동,2017021401,0.004,0.8,0.035,0.026,85,51,광주 동구 서남로 1
광주 동구,324115,서석동,2017021402,0.005,0.7,0.049,0.014,108,73,광주 동구 서남로 1
광주 동구,324115,서석동,2017021403,0.004,0.6,0.05,0.011,141,104,광주 동구 서남로 1
광주 동구,324115,서석동,2017021404,0.003,0.8,0.032,0.024,130,88,광주 동구 서남로 1
광주 동구,324115,서석동,2017021405,0.002,0.9,0.023,0.033,119,89,광주 동구 서남로 1
광주 동구,324115,서석동,2017021406,0.003,0.8,0.021,0.033,114,81,광주 동구 서남로 1
광주 동구,324115,서석동,2017021407,0.003,0.6,0.009,0.043,90,66,광주 동구 서남로 1
광주 동구,324115,서석동,2017021408,0.003,0.7,0.004,0.05,56,39,광주 동구 서남로 1
광주 동구,324115,서석동,2017021409,0.004,0.6,0.012,0.043,59,42,광주 동구 서남로 1
광주 동구,324115,서석동,2017021410,0.004,0.5,0.025,0.025,57,35,광주 동구 서남로 1
광주 동구,324115,서석동,2017021411,0.005,0.5,0.037,0.018,57,29,광주 동구 서남로 1
광주 동구,324115,서석동,2017021412,0.006,0.5,0.045,0.016,70,34,광주 동구 서남로 1
광주 동구,324115,서석동,2017021413,0.004,0.4,0.047,0.013,59,37,광주 동구 서남로 1
광주 동구,324115,서석동,2017021414,0.004,0.4,0.047,0.012,52,28,광주 동구 서남로 1
광주 동구,324115,서석동,2017021415,0.003,0.4,0.049,0.012,46,25,광주 동구 서남로 1
광주 동구,324115,서석동,2017021416,0.003,0.4,0.049,0.011,45,19,광주 동구 서남로 1
광주 동구,324115,서석동,2017021417,0.003,0.4,0.043,0.018,34,18,광주 동구 서남로 1
광주 동구,324115,서석동,2017021418,0.002,0.4,0.038,0.022,41,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017021419,0.003,0.5,0.035,0.027,38,15,광주 동구 서남로 1
광주 동구,324115,서석동,2017021420,0.003,0.5,0.04,0.022,48,24,광주 동구 서남로 1
광주 동구,324115,서석동,2017021421,0.004,0.6,0.04,0.025,49,26,광주 동구 서남로 1
광주 동구,324115,서석동,2017021422,0.003,0.7,0.028,0.036,63,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017021423,0.002,0.8,0.013,0.048,58,38,광주 동구 서남로 1
광주 동구,324115,서석동,2017021424,0.002,0.8,0.011,0.045,61,36,광주 동구 서남로 1
광주 동구,324115,서석동,2017021501,0.002,0.7,0.016,0.035,58,40,광주 동구 서남로 1
광주 동구,324115,서석동,2017021502,0.002,0.7,0.023,0.025,53,34,광주 동구 서남로 1
광주 동구,324115,서석동,2017021503,0.002,0.7,0.025,0.021,54,37,광주 동구 서남로 1
광주 동구,324115,서석동,2017021504,0.002,0.7,0.023,0.021,42,27,광주 동구 서남로 1
광주 동구,324115,서석동,2017021505,0.001,0.7,0.022,0.021,42,26,광주 동구 서남로 1
광주 동구,324115,서석동,2017021506,0.002,0.6,0.019,0.026,44,32,광주 동구 서남로 1
광주 동구,324115,서석동,2017021507,0.002,0.7,0.006,0.041,43,29,광주 동구 서남로 1
광주 동구,324115,서석동,2017021508,0.002,0.8,0.002,0.047,47,28,광주 동구 서남로 1
광주 동구,324115,서석동,2017021509,0.002,0.9,0.005,0.046,51,33,광주 동구 서남로 1
